gdb9_index,E1-CC2,E2-CC2,f1-CC2,f2-CC2
2.380000000000000000e+02,2.180983999999999978e-01,2.626090300000000211e-01,4.736799999999999778e-04,1.321536000000000065e-02
2.390000000000000000e+02,2.007741799999999965e-01,2.276296899999999956e-01,6.643999999999999949e-04,3.124510000000000048e-03
2.400000000000000000e+02,2.020231399999999899e-01,2.389523699999999973e-01,3.214199999999999956e-04,3.241340000000000107e-03
2.410000000000000000e+02,1.606574600000000019e-01,1.685156399999999943e-01,2.033010000000000025e-03,3.407300000000000259e-04
2.420000000000000000e+02,1.857549300000000125e-01,2.238630000000000064e-01,4.052999999999999989e-05,3.464790000000000144e-03
2.430000000000000000e+02,1.756582499999999880e-01,2.071755700000000033e-01,1.316160000000000030e-03,6.039999999999999769e-06
2.440000000000000000e+02,2.128885600000000045e-01,2.319309499999999968e-01,6.980000000000000086e-06,3.996770000000000184e-03
2.460000000000000000e+02,1.628216000000000108e-01,2.150760800000000028e-01,4.741899999999999848e-04,2.991520000000000117e-03
2.470000000000000000e+02,2.097937900000000078e-01,2.371947199999999978e-01,1.905950000000000005e-03,5.016729999999999627e-03
2.480000000000000000e+02,1.918843699999999985e-01,2.306465699999999952e-01,1.019829999999999999e-03,1.165250000000000053e-03
2.490000000000000000e+02,2.320372300000000110e-01,2.636826400000000237e-01,2.737799999999999869e-03,5.622199999999999941e-04
2.500000000000000000e+02,2.703204799999999741e-01,2.823464700000000160e-01,1.387999999999999924e-05,6.005970000000000232e-03
2.510000000000000000e+02,3.155186600000000063e-01,3.284266299999999972e-01,3.368000000000000280e-05,1.171728000000000006e-02
2.520000000000000000e+02,2.707949199999999945e-01,2.836925800000000275e-01,4.462000000000000308e-05,3.390610000000000065e-03
2.530000000000000000e+02,2.736455999999999888e-01,3.154648999999999925e-01,1.018016000000000060e-02,1.493199999999999866e-04
2.540000000000000000e+02,2.320198099999999930e-01,2.679454499999999739e-01,3.158897000000000094e-02,4.945175999999999739e-02
2.550000000000000000e+02,1.620724299999999896e-01,2.799242200000000014e-01,8.932000000000000540e-05,4.589870000000000061e-02
2.560000000000000000e+02,2.170366200000000134e-01,2.601610699999999943e-01,7.186900000000000189e-04,6.848049999999999624e-03
2.570000000000000000e+02,2.187990700000000122e-01,2.891615100000000105e-01,9.005699999999999513e-04,2.083897899999999914e-01
2.580000000000000000e+02,1.591525199999999918e-01,2.640473300000000245e-01,1.551900000000000100e-04,6.252869999999999782e-03
2.590000000000000000e+02,1.611499000000000126e-01,2.067966599999999933e-01,1.032700000000000057e-04,9.113599999999999479e-04
2.600000000000000000e+02,1.706835200000000052e-01,2.603854600000000130e-01,4.029999999999999701e-05,2.476180999999999868e-02
2.610000000000000000e+02,1.703995399999999882e-01,2.541528499999999857e-01,4.419999999999999694e-05,2.399656999999999832e-02
2.620000000000000000e+02,2.157960499999999893e-01,2.576229400000000225e-01,3.527299999999999923e-04,2.716278999999999916e-02
2.630000000000000000e+02,2.182247099999999884e-01,2.526692200000000277e-01,6.235200000000000204e-04,5.887179999999999670e-03
2.640000000000000000e+02,2.482042399999999926e-01,2.506147400000000025e-01,1.320843000000000017e-02,7.472600000000000249e-04
2.650000000000000000e+02,2.238258399999999981e-01,2.946039899999999823e-01,1.261210000000000022e-03,2.372205999999999967e-02
2.660000000000000000e+02,2.650995800000000013e-01,2.817209999999999992e-01,5.558899999999999649e-04,1.303958000000000027e-02
2.680000000000000000e+02,1.705980500000000011e-01,2.565308199999999927e-01,2.587999999999999955e-05,1.910689000000000137e-02
2.690000000000000000e+02,2.129997999999999891e-01,2.570912599999999881e-01,8.346799999999999706e-04,1.915663000000000088e-02
2.700000000000000000e+02,2.170169100000000073e-01,2.623910799999999988e-01,3.173100000000000096e-04,2.219300999999999913e-02
2.710000000000000000e+02,1.348569699999999927e-01,1.449347199999999891e-01,1.058505700000000049e-01,1.423840000000000001e-03
2.720000000000000000e+02,2.653043600000000168e-01,3.194928599999999896e-01,5.907799999999999510e-04,2.046815999999999913e-02
2.730000000000000000e+02,2.664678699999999956e-01,2.701309199999999966e-01,9.938600000000000559e-04,1.631845999999999991e-02
2.740000000000000000e+02,3.360311000000000270e-01,3.463901999999999815e-01,2.944501000000000063e-02,4.295510999999999774e-02
2.750000000000000000e+02,2.674791000000000252e-01,3.171448000000000045e-01,1.655888000000000151e-02,3.328129999999999891e-03
2.760000000000000000e+02,2.691666400000000126e-01,3.009234100000000023e-01,1.959835999999999870e-02,9.300950000000000537e-03
2.770000000000000000e+02,2.718741299999999916e-01,3.077305399999999969e-01,4.217963000000000268e-02,1.800790000000000030e-03
2.780000000000000000e+02,2.762489499999999931e-01,2.872654399999999830e-01,2.606054000000000009e-02,2.996166000000000107e-02
2.790000000000000000e+02,1.094886600000000015e-01,1.774112700000000098e-01,1.116700000000000066e-04,0.000000000000000000e+00
2.810000000000000000e+02,1.306846100000000066e-01,2.005357399999999901e-01,3.909000000000000013e-05,1.963400000000000074e-04
2.820000000000000000e+02,1.629095100000000074e-01,1.924242300000000017e-01,0.000000000000000000e+00,1.838893999999999945e-02
2.830000000000000000e+02,1.626649199999999906e-01,2.353879000000000110e-01,1.779999999999999898e-05,1.000000000000000021e-08
2.840000000000000000e+02,1.670411499999999994e-01,2.554343099999999978e-01,1.870200000000000085e-04,1.726277000000000020e-02
2.850000000000000000e+02,2.158965899999999993e-01,2.708241100000000068e-01,9.596900000000000222e-04,9.159950000000000037e-03
2.870000000000000000e+02,1.763292200000000087e-01,2.441594599999999948e-01,4.521999999999999734e-05,3.149532000000000026e-02
2.880000000000000000e+02,2.245102800000000065e-01,2.689534900000000173e-01,7.882899999999999760e-04,7.280479999999999764e-03
2.890000000000000000e+02,2.155032100000000006e-01,2.474068299999999943e-01,6.873600000000000326e-04,2.356687999999999839e-02
2.900000000000000000e+02,2.415995599999999910e-01,2.501872399999999774e-01,2.468708000000000014e-02,1.430600000000000025e-04
2.910000000000000000e+02,3.354712699999999881e-01,3.407138699999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.920000000000000000e+02,2.640724999999999878e-01,3.220963099999999968e-01,7.296170000000000259e-03,3.741545999999999761e-02
2.930000000000000000e+02,2.634765299999999866e-01,3.076933099999999977e-01,2.038390000000000167e-03,9.132609999999999340e-03
2.940000000000000000e+02,3.087565500000000185e-01,3.120584100000000083e-01,9.045809999999999615e-03,9.985399999999999832e-02
2.950000000000000000e+02,2.585115199999999946e-01,2.753119500000000275e-01,2.039669999999999938e-03,5.790090000000000341e-03
2.960000000000000000e+02,2.560026100000000193e-01,2.683511100000000038e-01,4.691230000000000226e-03,3.097913000000000056e-02
2.970000000000000000e+02,2.624853899999999851e-01,3.023197000000000245e-01,1.721583999999999962e-02,3.063677999999999887e-02
2.980000000000000000e+02,2.555393599999999932e-01,2.661941500000000183e-01,5.810590000000000026e-03,1.275239000000000060e-02
2.990000000000000000e+02,2.656168999999999891e-01,2.886581999999999759e-01,8.211160000000000334e-03,2.401270999999999961e-02
3.000000000000000000e+02,2.647530300000000003e-01,2.668588399999999861e-01,1.473860999999999921e-02,3.061550000000000122e-03
3.010000000000000000e+02,2.857743099999999759e-01,2.988801300000000216e-01,3.203948000000000212e-02,1.321113999999999969e-02
3.020000000000000000e+02,2.624534299999999876e-01,2.915103099999999947e-01,8.232089999999999200e-03,4.939951000000000064e-02
3.030000000000000000e+02,2.806324199999999935e-01,3.082994299999999854e-01,1.789744000000000057e-02,4.420199999999999997e-04
3.040000000000000000e+02,2.466203999999999896e-01,2.756059499999999884e-01,9.625500000000000375e-03,1.232693999999999977e-02
3.050000000000000000e+02,2.555573500000000164e-01,2.785186299999999893e-01,9.586650000000000379e-03,1.926371600000000017e-01
3.060000000000000000e+02,1.627509099999999986e-01,2.636966299999999874e-01,5.216999999999999687e-05,4.293539999999999857e-02
3.070000000000000000e+02,2.262930300000000061e-01,2.683503600000000100e-01,6.106599999999999572e-04,2.050754000000000118e-02
3.080000000000000000e+02,2.272704600000000075e-01,2.894994799999999757e-01,6.217300000000000257e-04,1.161913799999999969e-01
3.090000000000000000e+02,1.927072900000000033e-01,2.372862599999999988e-01,1.019820000000000058e-03,2.726057000000000133e-02
3.100000000000000000e+02,1.618468100000000076e-01,2.577370800000000073e-01,6.431999999999999404e-05,3.232960000000000000e-03
3.110000000000000000e+02,3.105204699999999929e-01,3.188611199999999979e-01,7.439219999999999861e-03,8.373827000000000353e-02
3.120000000000000000e+02,2.676179799999999775e-01,2.859932199999999924e-01,1.892923999999999995e-02,1.060468000000000001e-02
3.130000000000000000e+02,2.603645499999999724e-01,2.997101200000000243e-01,5.291220000000000125e-03,1.128617999999999982e-02
3.140000000000000000e+02,2.373510500000000079e-01,2.593419599999999825e-01,2.975529999999999842e-02,2.613004999999999842e-02
3.150000000000000000e+02,2.596049500000000010e-01,2.670415800000000006e-01,1.000000000000000021e-08,1.494870000000000053e-02
3.160000000000000000e+02,3.257185200000000114e-01,3.318589800000000256e-01,4.314693000000000001e-02,3.663678000000000073e-02
3.170000000000000000e+02,2.559408200000000133e-01,2.654838900000000002e-01,1.803240000000000051e-02,2.475342999999999988e-02
3.180000000000000000e+02,2.383232299999999970e-01,2.543928300000000142e-01,4.001735000000000014e-02,5.266719999999999909e-03
3.190000000000000000e+02,2.655185700000000093e-01,3.105991300000000011e-01,3.075619999999999830e-03,6.544988000000000195e-02
3.200000000000000000e+02,2.519258500000000067e-01,2.713018400000000163e-01,9.189640000000000308e-02,1.496680000000000016e-03
3.210000000000000000e+02,1.426441800000000093e-01,1.991917400000000060e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.220000000000000000e+02,1.450339999999999963e-01,2.004429399999999861e-01,5.437000000000000291e-05,2.734999999999999801e-04
3.230000000000000000e+02,1.456619000000000108e-01,2.296706199999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.240000000000000000e+02,1.044429999999999942e-01,1.529945799999999911e-01,2.354000000000000162e-05,9.757000000000000265e-05
3.250000000000000000e+02,1.041801100000000063e-01,1.546959499999999987e-01,2.800000000000000191e-07,2.185300000000000100e-04
3.270000000000000000e+02,2.727559099999999903e-01,2.839443199999999723e-01,1.069999999999999920e-06,1.474900000000000126e-04
3.280000000000000000e+02,2.707738900000000171e-01,2.833107699999999896e-01,5.272099999999999616e-04,3.782370000000000176e-03
3.290000000000000000e+02,3.109375600000000017e-01,3.171350399999999792e-01,3.571560000000000099e-03,1.563999999999999933e-05
3.300000000000000000e+02,2.561735199999999879e-01,2.671636800000000145e-01,2.870622999999999925e-02,3.701939999999999918e-03
3.310000000000000000e+02,2.584776100000000243e-01,2.944504499999999747e-01,3.502799999999999664e-02,4.278950000000000115e-03
3.320000000000000000e+02,2.578236700000000048e-01,2.626638600000000268e-01,4.616539999999999706e-03,9.612699999999999630e-04
3.330000000000000000e+02,2.595415999999999834e-01,2.712040800000000140e-01,4.691900000000000259e-04,3.181450000000000250e-02
3.340000000000000000e+02,2.794914299999999852e-01,3.002723299999999762e-01,2.247825999999999991e-02,3.002830000000000169e-03
3.350000000000000000e+02,1.634345399999999893e-01,2.613180099999999895e-01,9.199100000000000202e-04,1.962069999999999786e-03
3.360000000000000000e+02,1.629166099999999895e-01,2.891505600000000009e-01,3.558100000000000238e-04,1.206747000000000028e-02
3.370000000000000000e+02,1.731188700000000080e-01,2.502094300000000104e-01,1.127399999999999973e-03,4.481490000000000300e-03
3.380000000000000000e+02,1.733432400000000095e-01,2.568851799999999908e-01,4.181899999999999788e-04,1.011769000000000036e-02
3.390000000000000000e+02,1.509523399999999904e-01,1.642453899999999911e-01,2.272839999999999930e-03,3.122800000000000120e-04
3.400000000000000000e+02,2.045668399999999998e-01,2.310188400000000031e-01,3.268899999999999822e-04,3.076479999999999927e-03
3.410000000000000000e+02,1.912513999999999881e-01,2.107341000000000075e-01,1.376330000000000045e-03,1.049999999999999900e-06
3.420000000000000000e+02,1.571523300000000067e-01,1.713482400000000128e-01,3.292769999999999985e-03,6.615699999999999966e-04
3.430000000000000000e+02,2.015321999999999947e-01,2.390849300000000011e-01,1.755499999999999899e-03,2.257300399999999929e-01
3.440000000000000000e+02,1.493683700000000003e-01,1.838736699999999891e-01,1.282599999999999951e-04,2.057989999999999993e-03
3.450000000000000000e+02,1.544630600000000131e-01,2.203366900000000017e-01,4.131000000000000259e-05,1.410000000000000053e-06
3.460000000000000000e+02,1.569254499999999941e-01,2.581419799999999931e-01,2.670400000000000182e-04,7.420999999999999591e-05
3.470000000000000000e+02,2.121497499999999981e-01,2.186026699999999989e-01,7.467070000000000131e-03,1.791727300000000023e-01
3.480000000000000000e+02,1.919361599999999946e-01,2.486118599999999901e-01,7.666000000000000125e-05,2.084999999999999858e-05
3.490000000000000000e+02,1.960726799999999992e-01,2.424054900000000012e-01,9.857999999999999467e-05,1.502599999999999878e-04
3.500000000000000000e+02,2.016530300000000109e-01,2.784261900000000178e-01,9.599999999999999142e-07,9.940999999999999316e-04
3.510000000000000000e+02,1.546741100000000035e-01,2.246002300000000118e-01,6.907999999999999590e-05,7.710000000000000720e-06
3.520000000000000000e+02,1.572480400000000056e-01,2.451724200000000020e-01,3.321700000000000130e-04,4.732109999999999789e-02
3.530000000000000000e+02,1.093669099999999977e-01,1.721426000000000067e-01,1.151600000000000019e-04,5.298999999999999918e-05
3.540000000000000000e+02,1.437363100000000060e-01,1.769421200000000083e-01,8.564900000000000074e-04,6.635209999999999719e-02
3.550000000000000000e+02,1.311521999999999966e-01,1.819059899999999896e-01,7.532000000000000392e-05,2.746700000000000248e-04
3.560000000000000000e+02,1.326497199999999987e-01,1.887674099999999966e-01,3.706000000000000093e-05,3.137799999999999943e-04
3.570000000000000000e+02,1.078664299999999993e-01,1.627713600000000038e-01,6.708999999999999632e-05,2.580000000000000031e-05
3.580000000000000000e+02,1.715098899999999982e-01,2.497715799999999930e-01,0.000000000000000000e+00,1.531340999999999952e-02
3.590000000000000000e+02,1.713742699999999952e-01,2.495610500000000065e-01,1.686999999999999942e-05,1.233565000000000009e-02
3.600000000000000000e+02,2.187014999999999931e-01,2.538616100000000153e-01,6.549099999999999757e-04,1.736200000000000080e-04
3.610000000000000000e+02,2.254807000000000061e-01,2.927967499999999945e-01,8.584600000000000173e-04,2.167944000000000121e-02
3.620000000000000000e+02,2.133199000000000067e-01,2.534868399999999911e-01,2.583269999999999924e-03,1.699170000000000064e-03
3.630000000000000000e+02,2.378345099999999990e-01,2.512877499999999764e-01,6.090000000000000137e-06,3.509749999999999849e-03
3.640000000000000000e+02,2.650787199999999899e-01,2.725692800000000249e-01,-3.300000000000000168e-07,9.791000000000000278e-05
3.650000000000000000e+02,2.262272300000000014e-01,2.610208099999999920e-01,9.319299999999999763e-04,8.628310000000000146e-03
3.660000000000000000e+02,2.347360800000000136e-01,2.992435800000000090e-01,8.528099999999999613e-04,5.761600000000000402e-04
3.670000000000000000e+02,1.707199199999999972e-01,2.492950399999999955e-01,5.263999999999999745e-05,1.018018000000000048e-02
3.680000000000000000e+02,2.305537599999999965e-01,2.675212799999999724e-01,1.208900000000000030e-04,8.935071999999999459e-02
3.690000000000000000e+02,2.716631999999999936e-01,2.836480599999999797e-01,7.559999999999999616e-06,3.622989999999999978e-03
3.700000000000000000e+02,2.741172800000000187e-01,3.159515500000000254e-01,7.636599999999999899e-04,7.187000000000000137e-05
